index,file,spikeNumber,numError,errors,dVthreshold,medianFilter,halfHeights,thresholdPnt,thresholdVal,thresholdVal_dvdt,thresholdSec,peakPnt,peakVal,peakSec,peakHeight,preMinPnt,preMinVal,postMinPnt,postMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,cycleLength_pnts,cycleLength_ms,apDuration_ms,diastolicDuration_ms,widths
8,data/19114001.abf,8,0,[],50,5,"[10, 50, 90]",106607,-38.4521484375,24.4140625,5.33035,106636,49.4384765625,5.3318,87.890625,105144.0,-64.300537109375,112060.0,-63.677978515625,105290.0,105875.0,29.25,-64.0869140625,-61.6455078125,76.30171948032694,,106623.0,15.2587890625,158.69140625,106692.0,36.0107421875,-36.62109375,13582.0,679.1,13808.0,690.4,272.65,73.15,"[{'halfHeight': 10, 'risingPnt': 106512, 'risingVal': -51.8798828125, 'fallingPnt': 110600, 'fallingVal': -52.490234375, 'widthPnts': 4088, 'widthMs': 204.4}, {'halfHeight': 50, 'risingPnt': 106620, 'risingVal': -5.4931640625, 'fallingPnt': 107245, 'fallingVal': -7.32421875, 'widthPnts': 625, 'widthMs': 31.25}, {'halfHeight': 90, 'risingPnt': 106628, 'risingVal': 41.50390625, 'fallingPnt': 106689, 'fallingVal': 37.841796875, 'widthPnts': 61, 'widthMs': 3.05}]"
9,data/19114001.abf,9,0,[],50,5,"[10, 50, 90]",116285,-28.6865234375,48.828125,5.81425,116308,48.828125,5.8153999999999995,77.5146484375,114788.0,-63.677978515625,121436.0,-62.4755859375,114937.0,115536.0,29.95,-62.255859375,-61.03515625,57.11713685643711,,116296.0,25.0244140625,158.69140625,116329.0,44.5556640625,-24.4140625,9678.0,483.9,9376.0,468.8,257.55,74.85,"[{'halfHeight': 10, 'risingPnt': 116185, 'risingVal': -51.26953125, 'fallingPnt': 119760, 'fallingVal': -51.8798828125, 'widthPnts': 3575, 'widthMs': 178.75}, {'halfHeight': 50, 'risingPnt': 116292, 'risingVal': -3.662109375, 'fallingPnt': 116955, 'fallingVal': -7.32421875, 'widthPnts': 663, 'widthMs': 33.15}, {'halfHeight': 90, 'risingPnt': 116299, 'risingVal': 37.841796875, 'fallingPnt': 116358, 'fallingVal': 37.2314453125, 'widthPnts': 59, 'widthMs': 2.95}]"
10,data/19114001.abf,10,0,[],50,5,"[10, 50, 90]",124975,-35.400390625,24.4140625,6.24875,125006,46.9970703125,6.2503,82.3974609375,123767.0,-62.4755859375,130334.0,-63.916015625,123887.0,124371.0,24.2,-61.6455078125,-59.814453125,106.31540972945336,,124989.0,3.0517578125,146.484375,125098.0,29.296875,-24.4140625,8690.0,434.5,8898.0,444.9,267.95,60.4,"[{'halfHeight': 10, 'risingPnt': 124811, 'risingVal': -52.490234375, 'fallingPnt': 128686, 'fallingVal': -53.1005859375, 'widthPnts': 3875, 'widthMs': 193.75}, {'halfHeight': 50, 'risingPnt': 124987, 'risingVal': -7.9345703125, 'fallingPnt': 125742, 'fallingVal': -8.544921875, 'widthPnts': 755, 'widthMs': 37.75}, {'halfHeight': 90, 'risingPnt': 124996, 'risingVal': 37.841796875, 'fallingPnt': 125064, 'fallingVal': 35.400390625, 'widthPnts': 68, 'widthMs': 3.4}]"
11,data/19114001.abf,11,0,[],50,5,"[10, 50, 90]",133266,-32.3486328125,24.4140625,6.6633000000000004,133291,46.38671875,6.66455,78.7353515625,131775.0,-63.916015625,138392.0,-64.2333984375,131924.0,132520.0,29.8,-61.6455078125,-59.2041015625,81.8267482387554,,133278.0,15.2587890625,158.69140625,133343.0,37.2314453125,-24.4140625,8291.0,414.55,8058.0,402.9,256.3,74.55,"[{'halfHeight': 10, 'risingPnt': 133094, 'risingVal': -53.1005859375, 'fallingPnt': 136685, 'fallingVal': -53.7109375, 'widthPnts': 3591, 'widthMs': 179.55}, {'halfHeight': 50, 'risingPnt': 133275, 'risingVal': -4.2724609375, 'fallingPnt': 134109, 'fallingVal': -9.1552734375, 'widthPnts': 834, 'widthMs': 41.7}, {'halfHeight': 90, 'risingPnt': 133283, 'risingVal': 37.2314453125, 'fallingPnt': 133357, 'fallingVal': 34.7900390625, 'widthPnts': 74, 'widthMs': 3.7}]"
12,data/19114001.abf,12,0,[],50,5,"[10, 50, 90]",145653,-30.517578125,48.828125,7.282649999999999,145676,49.4384765625,7.2838,79.9560546875,144604.0,-64.2333984375,151964.0,-63.983154296875,144708.0,145128.0,21.0,-64.0869140625,-60.4248046875,139.44447255026083,,145662.0,14.0380859375,170.8984375,145730.0,37.2314453125,-36.62109375,12387.0,619.35,13572.0,678.6,315.55,52.45,"[{'halfHeight': 10, 'risingPnt': 145534, 'risingVal': -52.490234375, 'fallingPnt': 150433, 'fallingVal': -53.1005859375, 'widthPnts': 4899, 'widthMs': 244.95}, {'halfHeight': 50, 'risingPnt': 145659, 'risingVal': -6.7138671875, 'fallingPnt': 146312, 'fallingVal': -7.32421875, 'widthPnts': 653, 'widthMs': 32.65}, {'halfHeight': 90, 'risingPnt': 145667, 'risingVal': 40.283203125, 'fallingPnt': 145730, 'fallingVal': 37.2314453125, 'widthPnts': 63, 'widthMs': 3.15}]"
13,data/19114001.abf,13,0,[],50,5,"[10, 50, 90]",157980,-36.0107421875,36.62109375,7.899,158011,48.2177734375,7.90055,84.228515625,156616.0,-63.983154296875,162625.0,-64.190673828125,156752.0,157298.0,27.3,-62.8662109375,-60.4248046875,64.69102699761123,,157996.0,24.4140625,158.69140625,158023.0,45.166015625,-24.4140625,12327.0,616.35,10661.0,533.05,232.25,68.2,"[{'halfHeight': 10, 'risingPnt': 157841, 'risingVal': -52.490234375, 'fallingPnt': 161017, 'fallingVal': -53.1005859375, 'widthPnts': 3176, 'widthMs': 158.8}, {'halfHeight': 50, 'risingPnt': 157991, 'risingVal': -8.544921875, 'fallingPnt': 158784, 'fallingVal': -9.1552734375, 'widthPnts': 793, 'widthMs': 39.65}, {'halfHeight': 90, 'risingPnt': 157999, 'risingVal': 38.4521484375, 'fallingPnt': 158068, 'fallingVal': 36.62109375, 'widthPnts': 69, 'widthMs': 3.45}]"
14,data/19114001.abf,14,0,[],50,5,"[10, 50, 90]",170690,-37.2314453125,24.4140625,8.5345,170718,49.4384765625,8.5359,86.669921875,169116.0,-64.190673828125,176017.0,-64.617919921875,169273.0,169903.0,31.5,-63.4765625,-61.6455078125,75.93952801759332,,170703.0,4.2724609375,146.484375,170732.0,46.38671875,-24.4140625,12710.0,635.5,13392.0,669.6,266.35,78.7,"[{'halfHeight': 10, 'risingPnt': 170557, 'risingVal': -53.1005859375, 'fallingPnt': 174405, 'fallingVal': -53.7109375, 'widthPnts': 3848, 'widthMs': 192.4}, {'halfHeight': 50, 'risingPnt': 170701, 'risingVal': -7.32421875, 'fallingPnt': 171329, 'fallingVal': -7.9345703125, 'widthPnts': 628, 'widthMs': 31.4}, {'halfHeight': 90, 'risingPnt': 170709, 'risingVal': 39.0625, 'fallingPnt': 170771, 'fallingVal': 37.841796875, 'widthPnts': 62, 'widthMs': 3.1}]"
15,data/19114001.abf,15,0,[],50,5,"[10, 50, 90]",183880,-40.283203125,12.20703125,9.194,183914,49.4384765625,9.1957,89.7216796875,182719.0,-64.617919921875,189972.0,-64.239501953125,182835.0,183299.0,23.2,-64.0869140625,-60.4248046875,105.55269359388193,,183899.0,14.0380859375,183.10546875,184041.0,24.4140625,-24.4140625,13190.0,659.5,13955.0,697.75,304.6,58.05,"[{'halfHeight': 10, 'risingPnt': 183775, 'risingVal': -52.490234375, 'fallingPnt': 187601, 'fallingVal': -53.1005859375, 'widthPnts': 3826, 'widthMs': 191.3}, {'halfHeight': 50, 'risingPnt': 183896, 'risingVal': -6.7138671875, 'fallingPnt': 184507, 'fallingVal': -7.9345703125, 'widthPnts': 611, 'widthMs': 30.55}, {'halfHeight': 90, 'risingPnt': 183904, 'risingVal': 40.8935546875, 'fallingPnt': 183964, 'fallingVal': 37.841796875, 'widthPnts': 60, 'widthMs': 3.0}]"
16,data/19114001.abf,16,0,[],50,5,"[10, 50, 90]",197445,-34.1796875,24.4140625,9.87225,197470,49.4384765625,9.8735,83.6181640625,195998.0,-64.239501953125,203007.0,-63.848876953125,196142.0,196721.0,28.95,-62.8662109375,-62.255859375,53.46231006184128,,197455.0,1.220703125,158.69140625,197483.0,47.607421875,-24.4140625,13565.0,678.25,13035.0,651.75,278.1,72.35,"[{'halfHeight': 10, 'risingPnt': 197337, 'risingVal': -52.490234375, 'fallingPnt': 201485, 'fallingVal': -53.1005859375, 'widthPnts': 4148, 'widthMs': 207.4}, {'halfHeight': 50, 'risingPnt': 197454, 'risingVal': -6.7138671875, 'fallingPnt': 198037, 'fallingVal': -7.32421875, 'widthPnts': 583, 'widthMs': 29.15}, {'halfHeight': 90, 'risingPnt': 197461, 'risingVal': 38.4521484375, 'fallingPnt': 197523, 'fallingVal': 37.841796875, 'widthPnts': 62, 'widthMs': 3.1}]"
17,data/19114001.abf,17,0,[],50,5,"[10, 50, 90]",206939,-36.0107421875,12.20703125,10.346950000000001,206964,47.607421875,10.3482,83.6181640625,205693.0,-63.848876953125,211713.0,-62.835693359375,205817.0,206316.0,24.95,-61.6455078125,-59.2041015625,106.477073122151,,206951.0,1.220703125,158.69140625,206978.0,46.38671875,-24.4140625,9494.0,474.7,8706.0,435.3,238.7,62.3,"[{'halfHeight': 10, 'risingPnt': 206847, 'risingVal': -51.26953125, 'fallingPnt': 210551, 'fallingVal': -51.8798828125, 'widthPnts': 3704, 'widthMs': 185.2}, {'halfHeight': 50, 'risingPnt': 206950, 'risingVal': -6.7138671875, 'fallingPnt': 207604, 'fallingVal': -7.9345703125, 'widthPnts': 654, 'widthMs': 32.7}, {'halfHeight': 90, 'risingPnt': 206958, 'risingVal': 39.0625, 'fallingPnt': 207026, 'fallingVal': 36.0107421875, 'widthPnts': 68, 'widthMs': 3.4}]"
