index,file,spikeNumber,numError,errors,dVthreshold,medianFilter,halfHeights,thresholdPnt,thresholdVal,thresholdVal_dvdt,thresholdSec,peakPnt,peakVal,peakSec,peakHeight,preMinPnt,preMinVal,postMinPnt,postMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,cycleLength_pnts,cycleLength_ms,apDuration_ms,diastolicDuration_ms,widths
19,/Volumes/t3/laura data 2/19503001.abf,19,0,[],50,5,"[10, 50, 90]",1281887,-45.318603515625,12.20703125,64.09434999999999,1281926,44.403076171875,64.0963,89.7216796875,1271997.0,-68.84765625,1284815.0,-67.26531982421875,1272986.0,1276942.0,197.8,-66.680908203125,-65.460205078125,0.1785394721056123,,1281907.0,-1.52587890625,122.0703125,1281986.0,18.768310546875,-18.310546875,91798.0,4589.9,14855.0,742.75,146.4,494.5,"[{'halfHeight': 10, 'risingPnt': 1281715, 'risingVal': -55.999755859375, 'fallingPnt': 1282838, 'fallingVal': -56.15234375, 'widthPnts': 1123, 'widthMs': 56.15}, {'halfHeight': 50, 'risingPnt': 1281906, 'risingVal': -7.62939453125, 'fallingPnt': 1282085, 'fallingVal': -11.5966796875, 'widthPnts': 179, 'widthMs': 8.95}, {'halfHeight': 90, 'risingPnt': 1281916, 'risingVal': 33.5693359375, 'fallingPnt': 1281954, 'fallingVal': 32.806396484375, 'widthPnts': 38, 'widthMs': 1.9}]"
20,/Volumes/t3/laura data 2/19503001.abf,20,0,[],50,5,"[10, 50, 90]",1296120,-44.097900390625,12.20703125,64.806,1296156,43.9453125,64.8078,88.043212890625,1286001.0,-67.26531982421875,1305200.0,-67.34619140625,1287012.0,1291060.0,202.4,-65.61279296875,-65.765380859375,3.550426023973348,,1296137.0,-2.74658203125,115.966796875,1296173.0,37.53662109375,-21.3623046875,14233.0,711.65,20385.0,1019.25,454.0,505.95,"[{'halfHeight': 10, 'risingPnt': 1295882, 'risingVal': -56.15234375, 'fallingPnt': 1296895, 'fallingVal': -56.304931640625, 'widthPnts': 1013, 'widthMs': 50.65}, {'halfHeight': 50, 'risingPnt': 1296136, 'risingVal': -8.544921875, 'fallingPnt': 1296316, 'fallingVal': -11.90185546875, 'widthPnts': 180, 'widthMs': 9.0}, {'halfHeight': 90, 'risingPnt': 1296147, 'risingVal': 35.09521484375, 'fallingPnt': 1296183, 'fallingVal': 32.806396484375, 'widthPnts': 36, 'widthMs': 1.8}]"
21,/Volumes/t3/laura data 2/19503001.abf,21,0,[],50,5,"[10, 50, 90]",1316989,-40.435791015625,12.20703125,65.84944999999999,1317023,40.283203125,65.85114999999999,80.718994140625,1305444.0,-67.34619140625,1320286.0,-62.274169921875,1306598.0,1311216.0,230.9,-61.34033203125,-59.814453125,5.671526779403347,,1317003.0,-3.814697265625,106.8115234375,1317041.0,33.26416015625,-21.3623046875,20869.0,1043.45,15086.0,754.3,164.85,577.25,"[{'halfHeight': 10, 'risingPnt': 1316883, 'risingVal': -51.8798828125, 'fallingPnt': 1318136, 'fallingVal': -52.032470703125, 'widthPnts': 1253, 'widthMs': 62.65}, {'halfHeight': 50, 'risingPnt': 1317002, 'risingVal': -9.1552734375, 'fallingPnt': 1317194, 'fallingVal': -11.444091796875, 'widthPnts': 192, 'widthMs': 9.6}, {'halfHeight': 90, 'risingPnt': 1317013, 'risingVal': 31.43310546875, 'fallingPnt': 1317049, 'fallingVal': 29.754638671875, 'widthPnts': 36, 'widthMs': 1.8}]"
22,/Volumes/t3/laura data 2/19503001.abf,22,0,[],50,5,"[10, 50, 90]",1325176,-42.877197265625,9.1552734375,66.25880000000001,1325216,40.283203125,66.2608,83.160400390625,1320738.0,-62.274169921875,1332011.0,-62.28790283203125,1321181.0,1322957.0,88.8,-61.34033203125,-60.11962890625,12.280615148050654,,1325195.0,-4.2724609375,106.8115234375,1325226.0,37.384033203125,-18.310546875,8187.0,409.35,11725.0,586.25,341.75,221.9,"[{'halfHeight': 10, 'risingPnt': 1325081, 'risingVal': -51.8798828125, 'fallingPnt': 1326231, 'fallingVal': -52.032470703125, 'widthPnts': 1150, 'widthMs': 57.5}, {'halfHeight': 50, 'risingPnt': 1325194, 'risingVal': -9.613037109375, 'fallingPnt': 1325390, 'fallingVal': -11.29150390625, 'widthPnts': 196, 'widthMs': 9.8}, {'halfHeight': 90, 'risingPnt': 1325205, 'risingVal': 31.43310546875, 'fallingPnt': 1325243, 'fallingVal': 29.754638671875, 'widthPnts': 38, 'widthMs': 1.9}]"
23,/Volumes/t3/laura data 2/19503001.abf,23,0,[],50,5,"[10, 50, 90]",1341753,-42.724609375,15.2587890625,67.08765,1341793,42.1142578125,67.08964999999999,84.8388671875,1332339.0,-62.28790283203125,1354667.0,-66.40625,1333280.0,1337046.0,188.3,-61.187744140625,-60.272216796875,4.31005902525946,,1341771.0,-4.425048828125,115.966796875,1341810.0,34.7900390625,-15.2587890625,16577.0,828.85,22656.0,1132.8,645.7,470.7,"[{'halfHeight': 10, 'risingPnt': 1341496, 'risingVal': -55.5419921875, 'fallingPnt': 1343227, 'fallingVal': -55.694580078125, 'widthPnts': 1731, 'widthMs': 86.55}, {'halfHeight': 50, 'risingPnt': 1341770, 'risingVal': -10.223388671875, 'fallingPnt': 1341971, 'fallingVal': -12.20703125, 'widthPnts': 201, 'widthMs': 10.05}, {'halfHeight': 90, 'risingPnt': 1341781, 'risingVal': 32.65380859375, 'fallingPnt': 1341818, 'fallingVal': 31.1279296875, 'widthPnts': 37, 'widthMs': 1.85}]"
24,/Volumes/t3/laura data 2/19503001.abf,24,0,[],50,5,"[10, 50, 90]",1362900,-38.75732421875,24.4140625,68.145,1362930,44.708251953125,68.1465,83.465576171875,1357239.0,-66.40625,1404881.0,-69.41375732421875,1357805.0,1360069.0,113.2,-65.3076171875,-64.849853515625,10.639224257638967,,1362910.0,-3.662109375,112.9150390625,1362954.0,33.721923828125,-18.310546875,21147.0,1057.35,50214.0,2510.7,2099.05,283.05,"[{'halfHeight': 10, 'risingPnt': 1362467, 'risingVal': -57.9833984375, 'fallingPnt': 1363881, 'fallingVal': -58.135986328125, 'widthPnts': 1414, 'widthMs': 70.7}, {'halfHeight': 50, 'risingPnt': 1362909, 'risingVal': -9.307861328125, 'fallingPnt': 1363097, 'fallingVal': -12.51220703125, 'widthPnts': 188, 'widthMs': 9.4}, {'halfHeight': 90, 'risingPnt': 1362920, 'risingVal': 35.70556640625, 'fallingPnt': 1362955, 'fallingVal': 33.26416015625, 'widthPnts': 35, 'widthMs': 1.75}]"
25,/Volumes/t3/laura data 2/19503001.abf,25,0,[],50,5,"[10, 50, 90]",1695697,-45.47119140625,6.103515625,84.78485,1695732,48.370361328125,84.7866,93.841552734375,1691140.0,-69.41375732421875,1698322.0,-69.06890869140625,1691595.0,1693418.0,91.15,-68.817138671875,-68.817138671875,0.11668599791416438,,1695713.0,-2.44140625,140.380859375,1695811.0,13.275146484375,-24.4140625,332797.0,16639.85,293441.0,14672.05,131.25,227.85,"[{'halfHeight': 10, 'risingPnt': 1695520, 'risingVal': -57.220458984375, 'fallingPnt': 1696600, 'fallingVal': -57.373046875, 'widthPnts': 1080, 'widthMs': 54.0}, {'halfHeight': 50, 'risingPnt': 1695712, 'risingVal': -9.46044921875, 'fallingPnt': 1695891, 'fallingVal': -10.3759765625, 'widthPnts': 179, 'widthMs': 8.95}, {'halfHeight': 90, 'risingPnt': 1695722, 'risingVal': 37.384033203125, 'fallingPnt': 1695757, 'fallingVal': 36.468505859375, 'widthPnts': 35, 'widthMs': 1.75}]"
26,/Volumes/t3/laura data 2/19503001.abf,26,0,[],50,5,"[10, 50, 90]",1715631,-45.318603515625,12.20703125,85.78155000000001,1715665,48.2177734375,85.78325,93.536376953125,1714265.0,-69.06890869140625,1721206.0,-69.3572998046875,1714401.0,1714948.0,27.35,-68.817138671875,-65.765380859375,102.3670017697207,,1715647.0,-2.899169921875,134.27734375,1715676.0,45.013427734375,-21.3623046875,19934.0,996.7,22884.0,1144.2,278.75,68.3,"[{'halfHeight': 10, 'risingPnt': 1715444, 'risingVal': -57.525634765625, 'fallingPnt': 1716463, 'fallingVal': -57.67822265625, 'widthPnts': 1019, 'widthMs': 50.95}, {'halfHeight': 50, 'risingPnt': 1715646, 'risingVal': -9.613037109375, 'fallingPnt': 1715823, 'fallingVal': -10.833740234375, 'widthPnts': 177, 'widthMs': 8.85}, {'halfHeight': 90, 'risingPnt': 1715656, 'risingVal': 37.384033203125, 'fallingPnt': 1715692, 'fallingVal': 36.0107421875, 'widthPnts': 36, 'widthMs': 1.8}]"
27,/Volumes/t3/laura data 2/19503001.abf,27,0,[],50,5,"[10, 50, 90]",1834577,-45.166015625,9.1552734375,91.72885000000001,1834612,47.91259765625,91.73060000000001,93.07861328125,1832932.0,-69.3572998046875,1837617.0,-69.38323974609375,1833096.0,1833754.0,32.9,-69.122314453125,-66.83349609375,63.99836023220615,,1834592.0,-4.2724609375,128.173828125,1834621.0,43.9453125,-18.310546875,118946.0,5947.3,116411.0,5820.55,152.0,82.25,"[{'halfHeight': 10, 'risingPnt': 1834439, 'risingVal': -57.525634765625, 'fallingPnt': 1835560, 'fallingVal': -57.67822265625, 'widthPnts': 1121, 'widthMs': 56.05}, {'halfHeight': 50, 'risingPnt': 1834591, 'risingVal': -10.68115234375, 'fallingPnt': 1834768, 'fallingVal': -10.833740234375, 'widthPnts': 177, 'widthMs': 8.85}, {'halfHeight': 90, 'risingPnt': 1834601, 'risingVal': 36.468505859375, 'fallingPnt': 1834635, 'fallingVal': 36.0107421875, 'widthPnts': 34, 'widthMs': 1.7}]"
28,/Volumes/t3/laura data 2/19503001.abf,28,0,[],50,5,"[10, 50, 90]",1851838,-43.9453125,15.2587890625,92.5919,1851869,47.454833984375,92.59344999999999,91.400146484375,1850068.0,-69.38323974609375,1855188.0,-69.38629150390625,1850245.0,1850953.0,35.4,-69.122314453125,-66.680908203125,75.17038221054301,,1851851.0,-6.866455078125,128.173828125,1851888.0,39.6728515625,-18.310546875,17261.0,863.05,17571.0,878.55,167.5,88.5,"[{'halfHeight': 10, 'risingPnt': 1851619, 'risingVal': -57.67822265625, 'fallingPnt': 1852594, 'fallingVal': -57.830810546875, 'widthPnts': 975, 'widthMs': 48.75}, {'halfHeight': 50, 'risingPnt': 1851851, 'risingVal': -6.866455078125, 'fallingPnt': 1852030, 'fallingVal': -11.138916015625, 'widthPnts': 179, 'widthMs': 8.95}, {'halfHeight': 90, 'risingPnt': 1851861, 'risingVal': 37.689208984375, 'fallingPnt': 1851896, 'fallingVal': 35.70556640625, 'widthPnts': 35, 'widthMs': 1.75}]"
