filename,sweep,peakPhase
2021_12_09_0012.abf,3,0.557000000000002
2021_12_09_0012.abf,3,0.933999999999998
2021_12_09_0012.abf,3,0.41899999999999
2021_12_09_0012.abf,3,0.703000000000003
2021_12_09_0012.abf,3,0.293999999999997
2021_12_09_0012.abf,3,0.751499999999993
2021_12_09_0012.abf,3,0.108999999999988
2021_12_09_0012.abf,3,0.607499999999995
2021_12_09_0012.abf,3,0.043500000000002
2021_12_09_0012.abf,3,0.424499999999995
2021_12_09_0012.abf,3,0.913999999999994
2021_12_09_0012.abf,3,0.283499999999997
2021_12_09_0012.abf,3,0.530000000000001
2021_12_09_0012.abf,3,0.754500000000007
2021_12_09_0012.abf,3,0.904999999999994
2021_12_09_0012.abf,3,0.110499999999988
2021_12_09_0012.abf,3,0.472999999999985
2021_12_09_0012.abf,3,0.553999999999988
2021_12_09_0012.abf,3,0.963999999999984
2021_12_09_0012.abf,3,0.233999999999995
2021_12_09_0012.abf,3,0.92049999999999
2021_12_09_0012.abf,3,0.342500000000001
2021_12_09_0012.abf,3,0.773499999999999
2021_12_09_0012.abf,3,0.213999999999984
2021_12_09_0012.abf,3,0.772999999999996
2021_12_09_0012.abf,3,0.141499999999994
2021_12_09_0012.abf,3,0.302999999999997
2021_12_09_0012.abf,3,0.572999999999979
2021_12_09_0012.abf,3,0.912999999999982
2021_12_09_0012.abf,3,0.333999999999989
2021_12_09_0012.abf,3,0.708999999999989
2021_12_09_0012.abf,3,0.118500000000012
2021_12_09_0012.abf,3,0.522999999999982
2021_12_09_0012.abf,3,0.98899999999999
2021_12_09_0012.abf,3,0.442000000000007
2021_12_09_0012.abf,3,0.665999999999997
2021_12_09_0012.abf,3,0.975499999999997
2021_12_09_0012.abf,3,0.311499999999995
2021_12_09_0012.abf,3,0.573999999999998
2021_12_09_0012.abf,3,0.731499999999997
2021_12_09_0012.abf,3,0.991499999999988
2021_12_09_0012.abf,3,0.182000000000002
2021_12_09_0012.abf,3,0.453499999999991
2021_12_09_0012.abf,3,0.745999999999995
2021_12_09_0012.abf,4,0.671999999999997
2021_12_09_0012.abf,4,0.127500000000002
2021_12_09_0012.abf,4,0.472
2021_12_09_0012.abf,4,0.916999999999998
2021_12_09_0012.abf,4,0.233499999999998
2021_12_09_0012.abf,4,0.656000000000001
2021_12_09_0012.abf,4,0.092500000000001
2021_12_09_0012.abf,4,0.403000000000002
2021_12_09_0012.abf,4,0.887500000000001
2021_12_09_0012.abf,4,0.247
2021_12_09_0012.abf,4,0.647499999999999
2021_12_09_0012.abf,4,0.076000000000004
2021_12_09_0012.abf,4,0.344999999999995
2021_12_09_0012.abf,4,0.651
2021_12_09_0012.abf,4,0.973999999999997
2021_12_09_0012.abf,4,0.3565
2021_12_09_0012.abf,4,0.771000000000008
2021_12_09_0012.abf,4,0.013999999999996
2021_12_09_0012.abf,4,0.1525
2021_12_09_0012.abf,4,0.387
2021_12_09_0012.abf,4,0.779499999999995
2021_12_09_0012.abf,4,0.101000000000006
2021_12_09_0012.abf,4,0.442
2021_12_09_0012.abf,4,0.788500000000006
2021_12_09_0012.abf,4,0.125
2021_12_09_0012.abf,4,0.501999999999995
2021_12_09_0012.abf,4,0.916000000000004
2021_12_09_0012.abf,4,0.146999999999991
2021_12_09_0012.abf,4,0.453999999999993
2021_12_09_0012.abf,4,0.871499999999998
2021_12_09_0012.abf,4,0.325499999999998
2021_12_09_0012.abf,4,0.748500000000007
2021_12_09_0012.abf,4,0.134999999999998
2021_12_09_0012.abf,4,0.691999999999993
2021_12_09_0012.abf,4,0.042499999999997
2021_12_09_0012.abf,4,0.549499999999995
2021_12_09_0012.abf,4,0.103500000000004
2021_12_09_0012.abf,4,0.515999999999998
2021_12_09_0012.abf,4,0.073
2021_12_09_0012.abf,4,0.427500000000002
2021_12_09_0012.abf,4,0.776499999999999
2021_12_09_0012.abf,4,0.463499999999996
2021_12_09_0012.abf,4,0.952999999999989
2021_12_09_0012.abf,4,0.382499999999993
2021_12_09_0012.abf,4,0.830499999999994
2021_12_09_0012.abf,4,0.380499999999991
2021_12_09_0012.abf,4,0.767499999999984
2021_12_09_0012.abf,4,0.192499999999981
2021_12_09_0012.abf,4,0.597499999999997
2021_12_09_0012.abf,4,0.912499999999994
2021_12_09_0012.abf,4,0.299999999999983
2021_12_09_0012.abf,4,0.626499999999993
2021_12_09_0012.abf,4,0.155499999999989
2021_12_09_0012.abf,4,0.672499999999999
2021_12_09_0012.abf,4,0.117000000000004
2021_12_09_0012.abf,4,0.551500000000004
2021_12_09_0012.abf,4,0.000999999999991
2021_12_09_0012.abf,4,0.470499999999987
2021_12_09_0012.abf,4,0.044500000000014
2021_12_09_0012.abf,4,0.512
2021_12_09_0012.abf,4,0.929500000000004
2021_12_09_0012.abf,4,0.376999999999995
2021_12_09_0012.abf,4,0.952000000000012
2021_12_09_0012.abf,4,0.281999999999996
2021_12_09_0012.abf,4,0.512999999999991
2021_12_09_0012.abf,4,0.983999999999995
2021_12_09_0012.abf,4,0.396000000000001
2021_12_09_0012.abf,4,0.930499999999981
2021_12_09_0012.abf,4,0.346499999999978
2021_12_09_0012.abf,4,0.695000000000007
2021_12_09_0012.abf,4,0.184999999999988
